date_sk,date_utc,year_number,quarter_number,month_number,month_name,day_of_month,day_of_week_number,day_of_week_name,week_start_date,week_end_date,month_start_date,month_end_date,quarter_start_date,quarter_end_date,year_start_date,year_end_date,days_ago,weeks_ago,months_ago,years_ago,is_today,is_yesterday,is_past,is_future,is_current_week,is_last_week,is_current_month,is_last_month,is_current_year,is_last_year,is_weekend,is_weekday
20150415,2015-04-15,2015,2,4,April,15,4,Wednesday,2015-04-12,2015-04-18,2015-04-01,2015-04-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4159,594,137,11,false,false,true,false,false,false,false,false,false,false,false,true
20150403,2015-04-03,2015,2,4,April,3,6,Friday,2015-03-29,2015-04-04,2015-04-01,2015-04-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4171,596,137,11,false,false,true,false,false,false,false,false,false,false,false,true
20150412,2015-04-12,2015,2,4,April,12,1,Sunday,2015-04-12,2015-04-18,2015-04-01,2015-04-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4162,594,137,11,false,false,true,false,false,false,false,false,false,false,true,false
20150414,2015-04-14,2015,2,4,April,14,3,Tuesday,2015-04-12,2015-04-18,2015-04-01,2015-04-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4160,594,137,11,false,false,true,false,false,false,false,false,false,false,false,true
20150425,2015-04-25,2015,2,4,April,25,7,Saturday,2015-04-19,2015-04-25,2015-04-01,2015-04-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4149,593,137,11,false,false,true,false,false,false,false,false,false,false,true,false
20150402,2015-04-02,2015,2,4,April,2,5,Thursday,2015-03-29,2015-04-04,2015-04-01,2015-04-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4172,596,137,11,false,false,true,false,false,false,false,false,false,false,false,true
20150423,2015-04-23,2015,2,4,April,23,5,Thursday,2015-04-19,2015-04-25,2015-04-01,2015-04-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4151,593,137,11,false,false,true,false,false,false,false,false,false,false,false,true
20150529,2015-05-29,2015,2,5,May,29,6,Friday,2015-05-24,2015-05-30,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4115,588,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150508,2015-05-08,2015,2,5,May,8,6,Friday,2015-05-03,2015-05-09,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4136,591,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150514,2015-05-14,2015,2,5,May,14,5,Thursday,2015-05-10,2015-05-16,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4130,590,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150506,2015-05-06,2015,2,5,May,6,4,Wednesday,2015-05-03,2015-05-09,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4138,591,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150523,2015-05-23,2015,2,5,May,23,7,Saturday,2015-05-17,2015-05-23,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4121,589,136,11,false,false,true,false,false,false,false,false,false,false,true,false
20150526,2015-05-26,2015,2,5,May,26,3,Tuesday,2015-05-24,2015-05-30,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4118,588,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150518,2015-05-18,2015,2,5,May,18,2,Monday,2015-05-17,2015-05-23,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4126,589,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150520,2015-05-20,2015,2,5,May,20,4,Wednesday,2015-05-17,2015-05-23,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4124,589,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150527,2015-05-27,2015,2,5,May,27,4,Wednesday,2015-05-24,2015-05-30,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4117,588,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150530,2015-05-30,2015,2,5,May,30,7,Saturday,2015-05-24,2015-05-30,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4114,588,136,11,false,false,true,false,false,false,false,false,false,false,true,false
20150531,2015-05-31,2015,2,5,May,31,1,Sunday,2015-05-31,2015-06-06,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4113,587,136,11,false,false,true,false,false,false,false,false,false,false,true,false
20150521,2015-05-21,2015,2,5,May,21,5,Thursday,2015-05-17,2015-05-23,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4123,589,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150510,2015-05-10,2015,2,5,May,10,1,Sunday,2015-05-10,2015-05-16,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4134,590,136,11,false,false,true,false,false,false,false,false,false,false,true,false
20150502,2015-05-02,2015,2,5,May,2,7,Saturday,2015-04-26,2015-05-02,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4142,592,136,11,false,false,true,false,false,false,false,false,false,false,true,false
20150503,2015-05-03,2015,2,5,May,3,1,Sunday,2015-05-03,2015-05-09,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4141,591,136,11,false,false,true,false,false,false,false,false,false,false,true,false
20150509,2015-05-09,2015,2,5,May,9,7,Saturday,2015-05-03,2015-05-09,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4135,591,136,11,false,false,true,false,false,false,false,false,false,false,true,false
20150528,2015-05-28,2015,2,5,May,28,5,Thursday,2015-05-24,2015-05-30,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4116,588,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150501,2015-05-01,2015,2,5,May,1,6,Friday,2015-04-26,2015-05-02,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4143,592,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150505,2015-05-05,2015,2,5,May,5,3,Tuesday,2015-05-03,2015-05-09,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4139,591,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150524,2015-05-24,2015,2,5,May,24,1,Sunday,2015-05-24,2015-05-30,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4120,588,136,11,false,false,true,false,false,false,false,false,false,false,true,false
20150522,2015-05-22,2015,2,5,May,22,6,Friday,2015-05-17,2015-05-23,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4122,589,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150515,2015-05-15,2015,2,5,May,15,6,Friday,2015-05-10,2015-05-16,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4129,590,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150517,2015-05-17,2015,2,5,May,17,1,Sunday,2015-05-17,2015-05-23,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4127,589,136,11,false,false,true,false,false,false,false,false,false,false,true,false
20150525,2015-05-25,2015,2,5,May,25,2,Monday,2015-05-24,2015-05-30,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4119,588,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150512,2015-05-12,2015,2,5,May,12,3,Tuesday,2015-05-10,2015-05-16,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4132,590,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150513,2015-05-13,2015,2,5,May,13,4,Wednesday,2015-05-10,2015-05-16,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4131,590,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150511,2015-05-11,2015,2,5,May,11,2,Monday,2015-05-10,2015-05-16,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4133,590,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150504,2015-05-04,2015,2,5,May,4,2,Monday,2015-05-03,2015-05-09,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4140,591,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150516,2015-05-16,2015,2,5,May,16,7,Saturday,2015-05-10,2015-05-16,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4128,590,136,11,false,false,true,false,false,false,false,false,false,false,true,false
20150519,2015-05-19,2015,2,5,May,19,3,Tuesday,2015-05-17,2015-05-23,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4125,589,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150507,2015-05-07,2015,2,5,May,7,5,Thursday,2015-05-03,2015-05-09,2015-05-01,2015-05-31,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4137,591,136,11,false,false,true,false,false,false,false,false,false,false,false,true
20150602,2015-06-02,2015,2,6,June,2,3,Tuesday,2015-05-31,2015-06-06,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4111,587,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150603,2015-06-03,2015,2,6,June,3,4,Wednesday,2015-05-31,2015-06-06,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4110,587,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150614,2015-06-14,2015,2,6,June,14,1,Sunday,2015-06-14,2015-06-20,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4099,585,135,11,false,false,true,false,false,false,false,false,false,false,true,false
20150606,2015-06-06,2015,2,6,June,6,7,Saturday,2015-05-31,2015-06-06,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4107,587,135,11,false,false,true,false,false,false,false,false,false,false,true,false
20150619,2015-06-19,2015,2,6,June,19,6,Friday,2015-06-14,2015-06-20,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4094,585,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150620,2015-06-20,2015,2,6,June,20,7,Saturday,2015-06-14,2015-06-20,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4093,585,135,11,false,false,true,false,false,false,false,false,false,false,true,false
20150628,2015-06-28,2015,2,6,June,28,1,Sunday,2015-06-28,2015-07-04,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4085,583,135,11,false,false,true,false,false,false,false,false,false,false,true,false
20150601,2015-06-01,2015,2,6,June,1,2,Monday,2015-05-31,2015-06-06,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4112,587,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150609,2015-06-09,2015,2,6,June,9,3,Tuesday,2015-06-07,2015-06-13,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4104,586,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150625,2015-06-25,2015,2,6,June,25,5,Thursday,2015-06-21,2015-06-27,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4088,584,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150616,2015-06-16,2015,2,6,June,16,3,Tuesday,2015-06-14,2015-06-20,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4097,585,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150622,2015-06-22,2015,2,6,June,22,2,Monday,2015-06-21,2015-06-27,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4091,584,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150612,2015-06-12,2015,2,6,June,12,6,Friday,2015-06-07,2015-06-13,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4101,586,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150615,2015-06-15,2015,2,6,June,15,2,Monday,2015-06-14,2015-06-20,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4098,585,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150607,2015-06-07,2015,2,6,June,7,1,Sunday,2015-06-07,2015-06-13,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4106,586,135,11,false,false,true,false,false,false,false,false,false,false,true,false
20150618,2015-06-18,2015,2,6,June,18,5,Thursday,2015-06-14,2015-06-20,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4095,585,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150613,2015-06-13,2015,2,6,June,13,7,Saturday,2015-06-07,2015-06-13,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4100,586,135,11,false,false,true,false,false,false,false,false,false,false,true,false
20150629,2015-06-29,2015,2,6,June,29,2,Monday,2015-06-28,2015-07-04,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4084,583,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150621,2015-06-21,2015,2,6,June,21,1,Sunday,2015-06-21,2015-06-27,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4092,584,135,11,false,false,true,false,false,false,false,false,false,false,true,false
20150623,2015-06-23,2015,2,6,June,23,3,Tuesday,2015-06-21,2015-06-27,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4090,584,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150627,2015-06-27,2015,2,6,June,27,7,Saturday,2015-06-21,2015-06-27,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4086,584,135,11,false,false,true,false,false,false,false,false,false,false,true,false
20150617,2015-06-17,2015,2,6,June,17,4,Wednesday,2015-06-14,2015-06-20,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4096,585,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150624,2015-06-24,2015,2,6,June,24,4,Wednesday,2015-06-21,2015-06-27,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4089,584,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150630,2015-06-30,2015,2,6,June,30,3,Tuesday,2015-06-28,2015-07-04,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4083,583,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150605,2015-06-05,2015,2,6,June,5,6,Friday,2015-05-31,2015-06-06,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4108,587,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150608,2015-06-08,2015,2,6,June,8,2,Monday,2015-06-07,2015-06-13,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4105,586,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150610,2015-06-10,2015,2,6,June,10,4,Wednesday,2015-06-07,2015-06-13,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4103,586,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150626,2015-06-26,2015,2,6,June,26,6,Friday,2015-06-21,2015-06-27,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4087,584,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150604,2015-06-04,2015,2,6,June,4,5,Thursday,2015-05-31,2015-06-06,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4109,587,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150611,2015-06-11,2015,2,6,June,11,5,Thursday,2015-06-07,2015-06-13,2015-06-01,2015-06-30,2015-04-01,2015-06-30,2015-01-01,2015-12-31,4102,586,135,11,false,false,true,false,false,false,false,false,false,false,false,true
20150708,2015-07-08,2015,3,7,July,8,4,Wednesday,2015-07-05,2015-07-11,2015-07-01,2015-07-31,2015-07-01,2015-09-30,2015-01-01,2015-12-31,4075,582,134,11,false,false,true,false,false,false,false,false,false,false,false,true
20150721,2015-07-21,2015,3,7,July,21,3,Tuesday,2015-07-19,2015-07-25,2015-07-01,2015-07-31,2015-07-01,2015-09-30,2015-01-01,2015-12-31,4062,580,134,11,false,false,true,false,false,false,false,false,false,false,false,true
20150714,2015-07-14,2015,3,7,July,14,3,Tuesday,2015-07-12,2015-07-18,2015-07-01,2015-07-31,2015-07-01,2015-09-30,2015-01-01,2015-12-31,4069,581,134,11,false,false,true,false,false,false,false,false,false,false,false,true
20150718,2015-07-18,2015,3,7,July,18,7,Saturday,2015-07-12,2015-07-18,2015-07-01,2015-07-31,2015-07-01,2015-09-30,2015-01-01,2015-12-31,4065,581,134,11,false,false,true,false,false,false,false,false,false,false,true,false
20150724,2015-07-24,2015,3,7,July,24,6,Friday,2015-07-19,2015-07-25,2015-07-01,2015-07-31,2015-07-01,2015-09-30,2015-01-01,2015-12-31,4059,580,134,11,false,false,true,false,false,false,false,false,false,false,false,true
20150723,2015-07-23,2015,3,7,July,23,5,Thursday,2015-07-19,2015-07-25,2015-07-01,2015-07-31,2015-07-01,2015-09-30,2015-01-01,2015-12-31,4060,580,134,11,false,false,true,false,false,false,false,false,false,false,false,true
20150725,2015-07-25,2015,3,7,July,25,7,Saturday,2015-07-19,2015-07-25,2015-07-01,2015-07-31,2015-07-01,2015-09-30,2015-01-01,2015-12-31,4058,580,134,11,false,false,true,false,false,false,false,false,false,false,true,false
20150710,2015-07-10,2015,3,7,July,10,6,Friday,2015-07-05,2015-07-11,2015-07-01,2015-07-31,2015-07-01,2015-09-30,2015-01-01,2015-12-31,4073,582,134,11,false,false,true,false,false,false,false,false,false,false,false,true
20150727,2015-07-27,2015,3,7,July,27,2,Monday,2015-07-26,2015-08-01,2015-07-01,2015-07-31,2015-07-01,2015-09-30,2015-01-01,2015-12-31,4056,579,134,11,false,false,true,false,false,false,false,false,false,false,false,true
20150722,2015-07-22,2015,3,7,July,22,4,Wednesday,2015-07-19,2015-07-25,2015-07-01,2015-07-31,2015-07-01,2015-09-30,2015-01-01,2015-12-31,4061,580,134,11,false,false,true,false,false,false,false,false,false,false,false,true
20150709,2015-07-09,2015,3,7,July,9,5,Thursday,2015-07-05,2015-07-11,2015-07-01,2015-07-31,2015-07-01,2015-09-30,2015-01-01,2015-12-31,4074,582,134,11,false,false,true,false,false,false,false,false,false,false,false,true
20150715,2015-07-15,2015,3,7,July,15,4,Wednesday,2015-07-12,2015-07-18,2015-07-01,2015-07-31,2015-07-01,2015-09-30,2015-01-01,2015-12-31,4068,581,134,11,false,false,true,false,false,false,false,false,false,false,false,true
20150713,2015-07-13,2015,3,7,July,13,2,Monday,2015-07-12,2015-07-18,2015-07-01,2015-07-31,2015-07-01,2015-09-30,2015-01-01,2015-12-31,4070,581,134,11,false,false,true,false,false,false,false,false,false,false,false,true
20150702,2015-07-02,2015,3,7,July,2,5,Thursday,2015-06-28,2015-07-04,2015-07-01,2015-07-31,2015-07-01,2015-09-30,2015-01-01,2015-12-31,4081,583,134,11,false,false,true,false,false,false,false,false,false,false,false,true
20150706,2015-07-06,2015,3,7,July,6,2,Monday,2015-07-05,2015-07-11,2015-07-01,2015-07-31,2015-07-01,2015-09-30,2015-01-01,2015-12-31,4077,582,134,11,false,false,true,false,false,false,false,false,false,false,false,true
20150730,2015-07-30,2015,3,7,July,30,5,Thursday,2015-07-26,2015-08-01,2015-07-01,2015-07-31,2015-07-01,2015-09-30,2015-01-01,2015-12-31,4053,579,134,11,false,false,true,false,false,false,false,false,false,false,false,true
20150716,2015-07-16,2015,3,7,July,16,5,Thursday,2015-07-12,2015-07-18,2015-07-01,2015-07-31,2015-07-01,2015-09-30,2015-01-01,2015-12-31,4067,581,134,11,false,false,true,false,false,false,false,false,false,false,false,true
